sitting_id,started_at,block_idx,provider_actual,assignment_bit,subject_gets_first_half,hits,demon_hits,n,bits
pv_1788338102994_a8a7f0,2026-09-02T08:35:02.994Z,28,lfdr,1,true,82,80,150,1101000011001010011001000110010101100011111110010010010110101001111010101101100000100101011111100010101100101111010010001111100111001011101101011111111011101001100100010110110001010011111101101110011101000110010100010010111111001111010111000010110001110110110010011010100000000111001001111110100110111
pv_1788338102994_a8a7f0,2026-09-02T08:35:02.994Z,29,outshift,1,true,76,68,150,1110001100110111000111111101010101010001110001101001111011000110101010001110101011011001110000101000111001000100000011001000010101011010010100011111111101101100011000100100011001110001011001110000101010110001111000101101000000001011011000011110100011010100000101111100001011000011010000100101110110110
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,0,outshift,0,false,74,76,150,0101011010100100011111000000111000111000001011010100101101100111001101111001000000101100010111011010111110010101110101111011100000110101100010011001001100100001000000011010001101110110100011011010000011011100101101100000011111111000111001011001111110011000110011010111101110100011101000010100011010001
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,1,outshift,0,false,73,79,150,0010101100001100101010101010010101111001011001001101111000001100010110111110001010101011101100100011100010110110111100101000100011010111011001111110011100101100010101111010111100110100010100100010111110100011000011011001010100011110000001011100101011001011011010010100001111110100000100010100101010111
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,2,lfdr,0,false,84,71,150,0111001011010011011010000011010011011000000101001001111111011101000001101101110010100010100011000101111010100100011010010111001011001111001010000000010110111101110101011011000100100010000101010001011011111110011010110111011110000011100111111111000011101001111011000100110101000110110110010111010011100
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,3,outshift,0,false,63,83,150,0011101100111101101111111000100011101000011011011001110101100110110110010110101010100100111111111011000110111100010000101100110011100100111100000000111010111000000101111111000001100001101110011000010110000100010001101010001001100000101110001001111110100011101000100000110010010010000100010011000111001
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,4,lfdr,0,false,78,73,150,0001010110011110100110101011101010001010101000011011010110000000010110000011001010100111000000110111100011111000010111001000011010011101110010111111010010011100110110101010001101011011101100011011000110100001011010110001101000010010101000110010101001011110010010000100010100111111101110111111110011101
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,5,lfdr,0,false,83,73,150,0010110110111001101011110000010000000010010111010000001010011001111100011110001101000000100001111101001001111101100100011000110111010010101110010111110001110011011110001111110011000011101101001111000111111101010101011100010100000110101100100000101011111111100110011110111011110111011010100101100000000
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,6,lfdr,0,false,76,82,150,0011110011010011011011011000100010000001110111111110000101100001000110100101010001110111111001110000110001101011011010101111011110100011111100011110101101010011111101110010110000001001100111110000001011100110110001101100110011100101110111010011100010011100000000010100111010111111010001111100100110000
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,7,outshift,1,true,76,70,150,1111010011100110011000001111101001000000011011101110001000101101111110100011111010001111000011000101010000000111101110000100101001101101010100110111110010101001110110101100100110011001101110110000011011111001111011110101001010001000000100101100011010010010101000001100011001001011111010000011100001000
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,8,outshift,1,true,66,70,150,1100001101110001000110110011010000111000100110001010010000100100110011110001001010010000100011111101010001000101000110101110011101100001101100001110010011111011010101111001001010001010101011100000001111110010010000110100111101010011011010000110000111010011100001011010100100101010100100101000010000110
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,9,lfdr,0,false,71,73,150,0000110111001100011000100110010101000111001010110000111110010111101000011001010101111110010001010011100010010011011001000110010001111001001001111101100001101110111111100000111110010111100100100001010100100000101001100100000111101010100000110001011110010011100100001111001010001100011100010001011110110
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,10,outshift,1,true,68,72,150,1010110101000100100011100111110010111101110110001100011011001101100000001000000000010111111110000101010100011110000101010001001001101000111110001100000001001110001011011010100100010100011000100101111011011101010011010001000010111000101100101010010010001011111000111110111101010000110110110000101000101
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,11,lfdr,0,false,70,92,150,0101001101111100110101111101101101000111011001111010011110111110000011000010011001101111111101100010011110111100111111010101111001001001011000111111101111100100100111101010101000011011100101100001001001000010011111100100001001011100100010101101010100010111001101101001001100111110000010010001101001010
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,12,outshift,1,true,73,84,150,1010101100100111100100010110011010010010101101001111000010101011110000000110101011111000111110010000011011011001100100001000011100100111001101111100010101110111111100011111100001110101000101101011011101111001010001110101010101110001100011110100111111011101010111000111110110110111000010000001000001001
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,13,lfdr,1,true,71,76,150,1010111110011100110100001110111110001100000111001001100110001000100110010000000011010010000110010010010011100101010001101101111000110100111110001001111101011000111110000101110000100011001101100011110111011110101100100001101101010001000110110010100011111001110000100111010010010011101101100111010010100
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,14,lfdr,0,false,83,76,150,0110011010010001010001010110111000101011001110000000011110011110010111010001101011101101100110011000100011101000011000111011010011101110111110100010001100111011111100001100111001111101011101111010010001011111100111100100011110010111011000001000101000011101100000001011011100101011110110110001101111010
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,15,outshift,1,true,75,78,150,1011001100000100001101110110001101111011010100000011101100101001100001001000111101111010101101110100000000000000011011101010111011111010110101101011011001110001101001110111000110010110100001111011010110010100011000100000100101111100011000110101001111111111110100001101000110010110111011010001111100001
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,16,outshift,0,false,77,76,150,0001111010000110010000011101000010011011111110110100000001110011111110001101001111010110110000011100011111110010000000010011101001111110010101110011000101111001111001001110100100111011100100101100110001000000101111100100110001111100010111010001011101100101001010110110010100111100101010010011010100011
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,17,lfdr,0,false,80,78,150,0010000100010101101101100110000000000111111110010010101100011011111010111110111011011110000110101011011010010100110111111100000101011000100110010101010101000101110010010001101000111011111100111111101010110101011111110110100001110010100011101100110011000000101110111000000001110010111001100010110110110
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,18,outshift,1,true,77,67,150,1001001111100100000101000011111011011011000111110110000011000111111101101101110100101000100000101100000111110100110001011010001111001111110000111100100000010010110111101010101111101000100100000100000001111001001101111101000100100110000010110111011000111000010011010100000010101000001000101111001110101
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,19,lfdr,0,false,65,81,150,0101110111001100010001011011111001010010100110100101010111101001111011111100100011000111101011010011110110111000110001101000101100010011011011100010010100001100000101100001000000000010100011001001110100011111100110000101100010100110010111101101100110010100101011000010111110110001111101000001100100000
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,20,lfdr,1,true,76,79,150,1000001100010000010001110101000000111011100100101111110001110110101110101101101001011011001010111011111100010010101100111000000001010111011101010100111110111111111010011000000010011100001101010001111000110110001101000010101101101010010101001100111001001111000011010111101101111010000010010100101111111
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,21,lfdr,1,true,71,62,150,1100000001110010011100110001111000110000000001100110101010110110010100100111111011000100100011110000111100110001101010011110110100001100110100101100101110110001100011010000110001101001001001000101111001000001011101000000011000011000001010100001110000100011000100000010011100101101110110100010101100111
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,22,outshift,0,false,64,81,150,0101101010110111000011011011000111001100101001001100110010111110111000111000011011101100110100010101000110100011010111011000101101101110111101010010110010000111111010011100001011111101101100100000111000001000100000110100010111101011111001011000110100001111100001000000101100001010000011000000100011000
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,23,outshift,1,true,81,71,150,1110111010111101101111001011101100011110110011100000100001001110111000111001101010011100000000110111001111010111000011010111110110110000110010010101001000100100111100010100111100111001000010111111100110101000000100001010000101001110011011111000111110010001001100100011001111111010000101010011000011001
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,24,outshift,0,false,77,74,150,0001000010100001101100111010100111000100100010010010111110111010010101000100111010101001101001010010111111010101000010011000111111010001110011100110110100011111000001111110000110000001001101000011100000100110011100101011101111010000110000111100001111111011001011110010010101001111110101010001111011010
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,25,outshift,0,false,73,64,150,0001000100000111010111110010101111110010001010001011010011011001100101001000100100101000100100000001110001010110011100100101000000110100100000110100111110011001100000001101111010101010001010110000110101100110001101100011010000111101000101110100000010111100111011111111110100101000000010010011110000011
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,26,lfdr,1,true,73,88,150,1101101111101011000101000110010100110110111011110101100001101011100011100101101111011001001001000001001100001110100011010000100001011011000011000111000110110011110101100110010110010110100111111010010111110001010001111111001001111100110110111010001011111101000110111110100001110011000010101011100111110
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,27,lfdr,0,false,66,66,150,0111100010010000111001001101111010010100101000010000100110011011101001111100000010000111010000011001110001011111110000000000111100010111010000001010010001000100001100101001110011000001110100001011111000110100110010000010111010010100100100111010110100011110001110101000100100000100011101001101111000100
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,28,outshift,1,true,71,76,150,1110001110001001001001011111100010010101111011010001101010001111010111001010001010111110011000000010111110011000100010010001110010000001100100000101111010010111010111010011100111000111111111110101000101010000111101010010000100010011000110110100010100110101010010100010100110101001101001000100111110111
pv_1788339318277_81510e,2026-09-02T08:55:18.277Z,29,lfdr,1,true,81,69,150,1111100111101011100011000000111011111010110000111111001111100010000111101000101111101101100000001010110111001010111000011110110010000111101011001001001010011010000110000000000101001000100000010110011100001101110001110011110010100010001110011000111010100000100111101101111111101111001011111100000000011
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,0,lfdr,1,true,78,73,150,1010001000000100101100000001110011001101000100101100101011111110111101010010110010011011101000110110100100111000010111011100011100111010000010101001101110011100111111001100010111101000101100001000100101110110001011001001101000101010110111011000110010111110011100111010100011110100110000010001111001001
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,1,lfdr,0,false,82,78,150,0010000110010011001110000111011101111100110010110100101001100000110101000011000001100000111110010101111101011101110100110110001001011001010001010000101010110100100101100101110011100010001011100011110110000110010110000010111000100000100101111110000000010111001000101111011010100010000110000010011111001
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,2,lfdr,0,false,73,61,150,0111011111100101101111110001101010101110011110101001000110010111100110101100100101000111011101100101110111110111101110011110000101000101101110100111001111111111010011011010011110001101001111100000010010000001111001010011010101011010111101010010111110111011010010000011010011000001100111100010000101100
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,3,outshift,0,false,72,76,150,0100010101010101101110001010000011111011001011010100010010000101101010011111100010011101001111100111101010000000011110010110001100010100100111100101101010000111010000011101010010000001010110111110100110111100001101011010100100110111010100111011101000011110111101011010111000110010110101111000101001001
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,4,lfdr,1,true,67,84,150,1001111111110000010001110011111111100111010111001001011001100111000111010110011110000011000110110111001100111101001010011010110100011110010001000111011111011011100011111111011001011011000000000001000000110000001001100001110011000100000110111010010001010101010011001011100001011001001000110101101100001
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,5,outshift,1,true,79,74,150,1010111100001111000101010010100100010111110010100011010110010110110001001011101001101010001101101101101100000010100100010110010010010010000010110111011101111110010100110010111000110111011110000100010011010101101111110011000001010001100000101010011000110110111000011001111101001010001010011110001101001
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,6,lfdr,0,false,69,78,150,0100001011111010100010100111001000111001101110011011100000010000010110101000100101111101000001001111101000000000010001011111111101001100110011100101101100100110010010101101011000100011111111101001100001101001111010101101101001001110101010011111101101110100010000010100111111100111111001101010001100010
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,7,lfdr,1,true,75,65,150,1101101000000011010001011100011100011010011101110100100100010111011110110001101100010011000110111011111001010011011010010010001101011111100001011010000101101111111101010101101110110111101110100110110100110111010101011010001001111010000010011111100110010110011110001100000110001001100111110100110100101
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,8,outshift,1,true,75,69,150,1110000011100101111101111111010010000010001010111111111001011000001000010100101001101000000100100110011110010011110111100001001110101100000110011110101001111010111011001000000100010010010110010100100101000111110011001011000101110000011110101101111110110100111001100110111111101000011001011101110111101
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,9,outshift,0,false,89,78,150,0111010101110111010100010100110110000000111100111010100110000001100110110011100011010001110000010100100100001101100011001001011110100001111100101010101010000110000001100001000111010111101111001001010010011111000001011001011000111010010101110111000010010000000001000110100000001110101100000001100000011
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,10,lfdr,1,true,83,69,150,1101100011000000110101111011011011111010000010101000001001111111001111001001000000100100000101010000101010110100000010000001001101100010111110101010101100001000010010011011000000010000101111001111100011110101100101100110111010011001010011111111111100111101011100111001110001100110011110100101111011000
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,11,outshift,0,false,74,74,150,0111100100101110010010100100010101001100110101101010001111101000010011101001011001101001000010110101100010111110101001010101111011100110110110011010000011111101100000000001001010001000010011010111110111100111110101100111001000001001110110110100111000111000001010110000000011101101010110110111010110111
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,12,lfdr,1,true,82,76,150,1011001010000000110011101011000100100011000010010101011011101001001110111011111011100001000010110010101011011100011110100001000010000010011101001000110100111111110000100000110111100001110001001111101000111110011001011100000000100010111101011110010111001000110001110001101010110011010110110000010010010
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,13,outshift,0,false,70,72,150,0110011010101000011010001010100011000111000001101100100100001011011111111011111010001101011100010011001110110100011111101010000111110011011010010010110010001111111011111001100000100101100000000001110110010111110110011110101110001111101100011000011001001101101010001100011100100001111101001111011110110
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,14,lfdr,0,false,75,72,150,0000111000101000000011011110001000000001101101011001111101110000010111111111111011110010011010010111110110000010010011100001010101100111110011101101001110011001110011100000110010000000000101000101010011010010001010101010110110100010100110010111100100111110001111010011010110011000111111111111111010000
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,15,outshift,0,false,65,73,150,0110001010101010100110111100100101100010101100001000110111001011111110010000111100100000100010111111111101100110100011011100011001010001011100011110100001101111011000100000010100111100100100001111010011101111111000001011111101100010111101011101110111000011111110110011010101101010110101001111100101001
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,16,lfdr,1,true,74,76,150,1111111111110001110000111101101110000000011010000001000110001111000111011110010000010111111111001011110011110010011010101110110000110001110000000000001110111110110100111110110001110100110001010101001101010111011011100011001010100011110000011100000011010100110111000001011110001001100011100000100110000
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,17,outshift,0,false,76,85,150,0001111010001110100101100101110001000100010011001100100010100001011101000000011111000001011001000100100111000110101001110011100000101100110101010001010110110001100000101100101101010001011001101100011111000110111000101111100111010011011010000101001011100000001011110011100010111101100001001001010101100
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,18,lfdr,1,true,76,76,150,1110111110111100001111101011110010110000100101001011000011011100001101000011011100110011011110111001110000101000101010011110000010010010110010010000100000111010001001111010111101110010010000000011101010000010111000011111101000100110100011101001110111000001011001100010100110110111101011100100100011101
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,19,lfdr,1,true,68,75,150,1110010011101100100000111001110101101110101000111011011100011000110011101000001110110000011000011001110011111011111010001111010111110111100010111110000101000111001101111101111111101010001011000110010100000000111111011001000001000000100001100010011110001110001100000101010110111110010011101010110011111
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,20,outshift,0,false,74,84,150,0110001011001111100011000100001010000010101010010110000001001010110100110110110001010001110111110000100001110111000011100000101001101000111000100010011111111011110100010101100100000110101110010010100110000100000110111000101111111111001100011100000001011011001010001111011100001110100010000001111011110
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,21,lfdr,1,true,71,86,150,1110101100000011000000100011010111010111110011011010110101010111100101110111110101011010011010100100001001111001100101000011011010110101010001011101011010001010000100000101001111000000010010100111100000011110001000001010010010101010101001001110010010011111100100011100110001111101000001110011010001101
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,22,outshift,0,false,72,61,150,0110110110101110100000100010100101101110111001111110100110110011110011100010010111111111100100001100000011110001101111001110011101111011010011101111111010110101001101101100010011000101101110100100100101111101000111110110110011000000100111011111011011101001000010000100010111101110011100011011001100101
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,23,outshift,1,true,75,72,150,1100011011100010010100111010111011010001011010111000010000000110101110010100011001001111010000100110010011011110010110110101111110100100101010001001111001010001110100001010101110101101111101100010001100010011100101000101101101100111010100100010010100000110110101010000111111110111110011011001110111001
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,24,outshift,0,false,80,79,150,0011000001110101100001110011101100001010000001011001111100100100110000010011000110101100011010010010100101111111011100011100111100001010111001001101000011001110001010011111100001011011001100011001000101111100110110000001111000100111000001110010010100100011000100111110001000010110011000010100111010110
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,25,lfdr,0,false,66,62,150,0111011011100101011110001110010110111001110111110100110110100110000100111111001100101110101101000111110001101110000011110011110111101011101101001001100011000100111000111001011111111101111100101110000101001011011110011001001101101000010001100001001011100010001111101110001110111011101001101101111110101
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,26,outshift,0,false,75,77,150,0010011011010001010000000011101001101110110100001110101111001110010110101100101100100001111000110011011000100011011011100010101100110100110110101001000000000110100111101111110100101000101111110010111100110011001000010111001111010110111001000101000111110001000111000010011010111101000010001101000010011
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,27,lfdr,1,true,80,79,150,1001010000011011111100111011001001110000100000110100110011101011100100001110101101101100000011010001100010001011100101110111011000000000110100101011100000011100110100010001110110110010100011001010111111101111100100010000110100010000010101101000110010100100110111101011001011101001010110011000001000011
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,28,outshift,0,false,78,71,150,0011011000100001111101110110101000110011101010001111001111001101100010110011111011100010011011010010110001011111111011000011100000001000011010100011101101001010100001011001000001001000100000111011110100011111001010111001010101111000001001001110101011011011011001101101011001011000110110011100110100000
pv_1788340532245_f6ef6a,2026-09-02T09:15:32.245Z,29,outshift,0,false,78,83,150,0010010100111000000001001111001111010000110001010001011111110001010101011111000001010001111000000010100010101101110101100110101000101010110010100010000011110101100111000101010101100010011000100101110111101110010011001100101110111100011100000000001000101011110101011001111110110000000010001001011001000
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,0,lfdr,0,false,76,76,150,0111110000001011001010110011111111111111010000010011001001000100111110000111011110000000011110100000101010111010010000110000110011101111010100110011100101101111010010010110111011111111111110011000001011100111001101011100001011101000010010010101011011000110001101101001100010000010100001001110001001010
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,1,outshift,0,false,81,83,150,0101111001111110111110001000110111011111010101000010100101010010001010001100110110110100011100111100010001100111101101110000101100011101111001100011111011101011101111000111111101101001010011111000101011100100001111001110000111000100000011101101110011100000011110000000001101000111011001111001011111111
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,2,outshift,0,false,78,75,150,0011010001011010111110001001000111110100000100000101000000100100010001010101010010111011011110011010110011011101111010010100010101111011010011101111001101110001001010001100001111111010011100001101110101011101001100100001101100101101011100101110110110101011011011110100101101010010000011010000000111011
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,3,outshift,0,false,75,78,150,0011011111100000001100011100100011010110100010110011000011000011000010100010010011110011111000111100110110110110111001001111001100101101001101110110111011100011101100011000111010111010100000110000000100111001001100111011110011111011010110100110001010110110110110110000000011101110000101011010101100010
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,4,outshift,1,true,85,81,150,1000100010101111101011100011001111011100010101111010111100001110111111110110101110010111101011100010001111001110101011110000100001001111001001010101110101010010111101010111001001110111010100000101111111011001110101100110011001011011111001111100001010110110001100000101101001100111000111010010101010001
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,5,lfdr,1,true,76,69,150,1101010111011010001111000000110001111111001001101110111010000000011010011110110000101001111101110010100100010100100111001001000101101011011011010100110001000100111000001110100010110000100111100110010011100001001110101101100010110110010101111111000111000010010110101010011001100000010001001110001010110
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,6,lfdr,1,true,71,81,150,1011000100000111100100001000000000010010011111110010111001011010011010100100111100111110000011000110000011101101001110010100011100101010011111111000101010111111101101010011001100100000010100011011111011011110111001100011110111001000100011101111010000011001111011110000001111001001001101110101010101001
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,7,lfdr,1,true,70,79,150,1010100010001001100011010110100001000110100100000101100110000011100101101111000011110001101111110110110001011011100110010101100010011010010100101110000101011101111110110011010010110110111100000011010001000000011110100101010100010010011110111011011011001101101000100000100101110101100100111111010111010
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,8,lfdr,1,true,67,71,150,1000010000110101100111000111100010000000100111110011001111010101100110111110110111101111011011000000000000011000001101001010000010110111000000001100001000111110101101110001011001001010110111011111100000000010001011010000000111011111010100000110011000101100100001001111101101100111000110111000010000010
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,9,lfdr,0,false,72,71,150,0100111010000101100011011110011001111111001101111001001011100000111001001100001001010010010000100011010010001101001111111000110010101010001101000001001111010110100000001110000001110110011010110100111001111000011111000001100111111010100010111000100001110001011001111000010100000101101010001101111100000
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,10,lfdr,0,false,67,68,150,0001010000000010100110011010111111100010010010111000110011011010101001110110011110000100011100000110101001100010001010000100010010111001111000010011110101000111110011001100000110111101100101000011100100101001000101011001010101000100101010100101010000011101100000100011110001000101011100010011010001101
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,11,outshift,0,false,70,69,150,0000100000100101001111101111010000010001011100011011001101110111011111001000010001000011110100001000000011101101111010000111011110011010000010110010000001111000110100011110101000010000101111011100111110010101100000000111100100000010100001101001000111001010001011000011101011101100101000010101010110111
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,12,outshift,1,true,71,66,150,1010001001111000001001001100101000110011110101110000100001100100101001101100001111111010110001010110101101010000100111010011111100111100000000001011101010010000001011010101100001101010110100100101000010101100110101111011011010100011010111110100101101010100101010101000000001010000010000001011101100001
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,13,outshift,0,false,67,80,150,0001110001110001000001110111110101010110101011101011110110001100101110000000001111011100010000010100001100001111010111010011011001111111111111001110001100000111000001010010110010000010010000011111010010011100000000001000100110010001011111010011100011110100000111100101011111100111001001001111001110001
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,14,lfdr,1,true,77,75,150,1111100100001101011111000001110001110010000110110010011011100001111001101101110101001100001001111101110110011110100111110000010101100111001100000001100001010111011011001001100011010001010110101100100000110111000100100110100010101100100111000000110010110100011001111111111011111001110010000000101111101
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,15,lfdr,1,true,75,82,150,1111110100011011101000011010100110010011100000100010011010100111001000011010011111000100101111010110001001100111111100011101100100001101100011001110001001011111110011011010110000011110011111110001001111101110001001101011010100010110011101000101001010000111010000111101110101000001010100111011010111111
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,16,outshift,0,false,76,68,150,0001101000011001111011010001101000111001010111110010010111011001100111110110010101110010010010011100000010100110000110111010111000100000000001000001000111010111000101011000000011110011111000110111001100000010100100010000010111101000100000010011000001100101110111111001000011100111111110111111110000111
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,17,outshift,1,true,83,72,150,1011101101010011001000001100100100011011110111010010110110001001111111100110111001111001010111011011100011010100100111101010110101101011111100000101001000010011111111001011101011010111000011101110001110000100110100111101000010010100111110010011010001001011001011010000001110000010000011111101101000100
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,18,lfdr,1,true,68,69,150,1100011000001110111011001111010010010000000010010000010110011110000101111000101010110101001001110010010100100010001100110100011101001001100010110110111100100001000000001011010101011011011011100011001100101001001101011101001011110101000100110011000011110000111000100101010000101010001111101001111010000
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,19,outshift,1,true,73,68,150,1110101110011011101010011000000010001001000111001111001001101100011010010000101101000010011110101011000110001010100101011110100101011110110101100010101001011101100100100111101001001110011010011100100000010000001000110001011011001001001100101010101110100101110101011111101000000110001011000010000111100
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,20,lfdr,0,false,79,74,150,0001100010111101000001111010001000111100001110011011110101010011000101010001111011101100010100110100100111110010100110010010001000000101111111101100001110010100001111100001011001011011101001110111110000011111101110001101011110010010010110000101100010111101010100010000001111110001001001100111101001111
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,21,outshift,0,false,81,74,150,0100010000000101001011011100000010000000101101011110110101110100101111110110100110010001101101001111001110101001110100101010100101101000000111110100111111110010011111111010010110100010010110111111101010010110100001101101111110000101010100111011010010000101101010001010010011101111100100011111100000010
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,22,lfdr,1,true,68,57,150,1000101101111001001100110100110110100000001000110100111100001101100110010111000010010001111101100011010100011010101110000011001011001110010001100000010100001011000111000100000100011101100001010000100010010000011110100001001110001111110111011110010010000001000010001000101110000011000000101000011000001
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,23,outshift,1,true,69,75,150,1100001001011011110110010001110000001100101011101001010101110100001011101110000011010011000100101101110010011011000011001001110110010100010000000100111111001010100010001001001000011110000100100000101101000011110111001111001010011010110001011100100100101011000111110100110111111001100000111011010101111
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,24,outshift,0,false,91,63,150,0110010100011001100000001000010001010111110010001111100000000111001011110010000010000101110000100101010000010001101101100000100011111110011010111000100110100111010011000111111111110111100110011110100011001101110001101111100000001110110001111000011111110001101101110011100111110010111110011010110011110
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,25,lfdr,0,false,62,80,150,0110110111010010011010010101111110100100100010101101101001010100101001100001011001001111110111110111101011000101001001011101000011101010111010001100011011011101001011100000100001100000001001110110011010100001110000100000111111010010001011110111000000101111001001000001001000110100011000000000101100110
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,26,outshift,1,true,80,74,150,1000110011111001001100001110101111110000100111011100001001000000110001111010111111000101000001011111101011001011001010101111111110010011100101101110001001000110001101000100100110001101100100000101110111011001011001110010101011010110110011011010110011001101110011010001000011011010100110110100010011011
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,27,lfdr,0,false,81,72,150,0110000001001100001100110101110011001001101111001101010111111000000010001100000001110011001000100111001110110011110010001011011100100001101111111010000000001001001100010010010100111010101111101111100001111111111100100001010001011111011110010100001110101111101100111001001110001100011100011011001011011
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,28,lfdr,0,false,71,74,150,0000101011100010010111011010011110011000010110110001001100011111101011010101011010001001110000110100101100001011011001001000101001011010111000110111001111110000100100110110111011100010100011110100111101001010001110101011001111010101000011110000100001110101010101001010100101010001000101100100000001010
pv_1788341745634_8fa66f,2026-09-02T09:35:45.634Z,29,outshift,0,false,78,66,150,0110110000001011010011101100010101010100000111010111111000000010001100011000001001100010101100001100001001010000111010101001011110000011110011110010100001111010010001100011110111011110100110110111011001110111011011010011011100001000011101001000101111111000110000000000000101110111001100010001111110100
